,last_name,first_name,player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
167,Franco, Wander,677551,TB,FF,4-Seamer,2.3,8,359,28.2,73,0.351,0.684,0.497,11.3,13.7,9.3,0.359,0.717,0.501,56.3
168,Outman, James,681546,LAD,FF,4-Seamer,0.8,3,330,31.8,73,0.27,0.413,0.341,38.0,34.2,25.8,0.205,0.36,0.292,41.0
169,Olivares, Edward,658668,KC,FF,4-Seamer,-1.9,-5,284,34.8,73,0.2,0.338,0.282,16.9,17.8,15.5,0.284,0.511,0.377,32.7
170,Greene, Riley,682985,DET,FF,4-Seamer,0.1,0,319,34.3,73,0.267,0.433,0.371,20.1,26.0,18.1,0.276,0.457,0.382,53.7
171,Henderson, Gunnar,683002,BAL,FF,4-Seamer,0.1,0,311,30.7,73,0.262,0.508,0.399,35.5,34.2,27.2,0.265,0.534,0.396,58.3
172,Betts, Mookie,605141,LAD,SIFT,Sinker,3.2,9,269,20.3,73,0.339,0.629,0.479,13.0,13.7,18.2,0.326,0.557,0.426,57.7
173,Nimmo, Brandon,607043,NYM,SIFT,Sinker,-1.6,-4,250,17.7,73,0.234,0.313,0.286,18.9,21.9,27.1,0.243,0.406,0.331,49.0
174,Marte, Starling,516782,NYM,FF,4-Seamer,-0.5,-2,292,26.6,73,0.281,0.422,0.353,16.0,13.7,10.4,0.285,0.498,0.379,40.7
175,Maldonado, Martín,455117,HOU,FF,4-Seamer,-2.4,-6,261,33.5,72,0.19,0.224,0.265,34.4,31.9,28.7,0.186,0.303,0.287,39.5
176,Realmuto, J.T.,592663,PHI,FF,4-Seamer,-0.6,-2,298,28.6,72,0.261,0.493,0.334,26.3,30.6,24.2,0.248,0.448,0.311,42.6
177,Pratto, Nick,668472,KC,FF,4-Seamer,-0.1,0,304,34.4,72,0.21,0.403,0.31,26.0,36.1,28.6,0.238,0.481,0.349,48.6
178,Perez, Salvador,521692,KC,FF,4-Seamer,-1.6,-5,289,27.0,72,0.209,0.343,0.259,32.1,29.2,21.6,0.208,0.385,0.277,40.4
179,Crawford, Brandon,543063,SF,FF,4-Seamer,-2.3,-6,265,39.4,72,0.2,0.25,0.272,19.7,20.8,22.7,0.213,0.36,0.31,45.7
180,France, Ty,664034,SEA,SIFT,Sinker,-1.9,-5,245,20.4,72,0.25,0.359,0.303,15.6,8.3,15.8,0.262,0.343,0.302,28.8
181,Belt, Brandon,474832,TOR,FF,4-Seamer,-0.8,-3,381,43.1,72,0.214,0.304,0.333,33.6,38.9,22.0,0.209,0.371,0.341,44.8
182,Marte, Starling,516782,NYM,SIFT,Sinker,1.2,3,229,20.9,71,0.333,0.379,0.361,12.7,5.6,8.7,0.32,0.417,0.346,45.2
183,Bregman, Alex,608324,HOU,SIFT,Sinker,2.0,4,208,16.0,71,0.339,0.548,0.421,8.2,5.6,8.3,0.304,0.523,0.397,48.3
184,Renfroe, Hunter,592669,LAA,FF,4-Seamer,-1.2,-4,303,27.1,71,0.274,0.387,0.339,19.9,18.3,14.3,0.273,0.442,0.356,55.1
185,Drury, Brandon,592273,LAA,SL,Slider,-0.3,-1,286,25.2,71,0.235,0.382,0.273,36.7,36.6,25.5,0.231,0.373,0.269,39.5
186,Anderson, Tim,641313,CWS,SL,Slider,-4.1,-9,213,24.5,71,0.159,0.188,0.169,30.2,22.5,21.6,0.245,0.307,0.254,37.7
187,Murphy, Sean,669221,ATL,FF,4-Seamer,4.7,12,264,27.8,71,0.411,0.786,0.546,27.5,26.8,21.8,0.346,0.795,0.524,64.9
188,García, Luis,671277,WSH,SL,Slider,0.5,1,225,20.6,70,0.254,0.388,0.285,17.5,12.9,12.2,0.302,0.505,0.354,44.1
189,Ruiz, Esteury,665923,OAK,SL,Slider,1.0,3,247,20.9,70,0.273,0.318,0.286,36.6,21.4,20.8,0.274,0.336,0.291,13.7
190,Wiemer, Joey,686894,MIL,FF,4-Seamer,1.5,4,249,24.3,70,0.286,0.556,0.401,29.0,32.9,28.0,0.219,0.453,0.325,57.5
191,Lowe, Josh,666139,TB,FF,4-Seamer,-0.8,-3,362,37.2,70,0.238,0.429,0.324,30.4,34.3,20.7,0.243,0.418,0.324,51.3
192,Hays, Austin,669720,BAL,SL,Slider,-0.3,-1,264,25.0,70,0.303,0.455,0.337,33.3,25.7,20.7,0.309,0.532,0.37,51.0
193,Mountcastle, Ryan,663624,BAL,FF,4-Seamer,0.0,0,286,29.5,70,0.206,0.429,0.299,26.8,32.9,20.4,0.209,0.507,0.333,53.7
194,Acuña Jr., Ronald,660670,ATL,SL,Slider,2.2,6,280,20.0,70,0.281,0.5,0.376,33.3,18.6,18.1,0.359,0.694,0.467,56.9
195,Díaz, Yandy,650490,TB,SIFT,Sinker,-0.4,-1,223,19.7,69,0.333,0.54,0.409,7.8,8.7,12.5,0.299,0.441,0.352,56.1
196,Thomas, Lane,657041,WSH,SIFT,Sinker,0.1,0,277,20.6,69,0.338,0.5,0.38,13.8,21.7,26.8,0.267,0.384,0.286,39.6
197,Tovar, Ezequiel,678662,COL,FF,4-Seamer,0.7,2,343,31.8,69,0.292,0.569,0.396,23.0,29.0,17.5,0.26,0.46,0.327,48.9
198,De La Cruz, Bryan,650559,MIA,SL,Slider,1.6,5,317,24.8,69,0.317,0.476,0.363,36.1,23.2,15.1,0.33,0.432,0.358,33.3
199,Baty, Brett,683146,NYM,FF,4-Seamer,0.6,2,287,36.3,69,0.283,0.367,0.352,29.5,20.3,18.9,0.301,0.44,0.367,52.2
200,Seager, Corey,608369,TEX,FF,4-Seamer,-0.8,-2,223,28.7,69,0.241,0.466,0.342,22.9,23.2,27.6,0.309,0.608,0.419,65.9
201,LeMahieu, DJ,518934,NYY,FF,4-Seamer,0.1,0,308,32.0,69,0.27,0.54,0.372,18.3,31.9,30.6,0.247,0.476,0.34,73.2
202,Brennan, Will,686823,CLE,FF,4-Seamer,0.1,0,302,41.6,69,0.313,0.422,0.337,19.9,17.4,12.9,0.249,0.306,0.275,34.0
203,Sabol, Blake,666165,SF,FF,4-Seamer,-0.3,-1,232,30.4,69,0.25,0.383,0.326,26.5,31.9,31.0,0.212,0.417,0.307,55.0
204,Miller, Owen,680911,MIL,FF,4-Seamer,0.1,0,283,34.1,69,0.317,0.397,0.337,11.6,11.6,10.3,0.274,0.395,0.317,42.9
205,Ozuna, Marcell,542303,ATL,FF,4-Seamer,0.4,1,292,28.5,69,0.233,0.517,0.369,23.2,17.4,12.1,0.3,0.718,0.462,52.1
206,Estrada, Thairo,642731,SF,FF,4-Seamer,-1.3,-3,275,25.4,69,0.288,0.485,0.359,12.6,14.5,13.9,0.257,0.468,0.324,39.3
207,Tovar, Ezequiel,678662,COL,SL,Slider,-2.1,-5,259,24.0,69,0.191,0.294,0.216,41.4,36.2,27.5,0.17,0.284,0.2,25.6
208,Wong, Connor,657136,BOS,FF,4-Seamer,-1.7,-4,254,35.6,68,0.203,0.424,0.321,29.1,29.4,28.2,0.206,0.435,0.327,41.0
209,Meneses, Joey,608841,WSH,SIFT,Sinker,1.6,3,215,17.8,68,0.422,0.469,0.414,12.7,8.8,14.6,0.277,0.374,0.308,39.7
210,Chapman, Matt,656305,TOR,SIFT,Sinker,-1.8,-5,250,18.5,68,0.292,0.462,0.345,17.8,19.1,24.1,0.239,0.405,0.295,51.9
211,Langeliers, Shea,669127,OAK,SL,Slider,-2.1,-4,202,20.0,68,0.182,0.318,0.227,32.5,26.5,25.0,0.184,0.354,0.241,35.4
212,Maton, Nick,665155,DET,FF,4-Seamer,1.1,3,245,24.3,68,0.208,0.415,0.349,17.2,14.7,12.5,0.198,0.427,0.349,36.4
213,Vierling, Matt,663837,DET,FF,4-Seamer,0.2,1,332,38.4,68,0.286,0.429,0.378,11.8,17.6,12.8,0.272,0.431,0.372,43.2
214,Díaz, Yandy,650490,TB,FF,4-Seamer,0.2,1,330,29.2,68,0.309,0.455,0.401,21.4,16.2,15.9,0.315,0.523,0.422,72.7
215,Fraley, Jake,641584,CIN,FF,4-Seamer,1.6,5,293,33.8,68,0.288,0.542,0.398,22.6,17.6,15.4,0.288,0.484,0.379,29.8
216,Springer, George,543807,TOR,SIFT,Sinker,-0.7,-2,232,19.3,67,0.246,0.333,0.346,10.9,9.0,13.3,0.265,0.332,0.325,49.0
217,Massey, Michael,686681,KC,FF,4-Seamer,-0.8,-2,280,33.7,67,0.232,0.429,0.328,25.9,29.9,21.7,0.225,0.468,0.34,47.4
218,Buxton, Byron,621439,MIN,FF,4-Seamer,-1.2,-3,265,26.7,67,0.164,0.273,0.268,33.1,35.8,28.9,0.162,0.356,0.297,46.9
219,Guerrero Jr., Vladimir,665489,TOR,SIFT,Sinker,2.4,6,235,19.6,67,0.345,0.455,0.443,11.8,6.0,9.5,0.361,0.599,0.457,69.2
220,Turang, Brice,668930,MIL,FF,4-Seamer,-3.8,-10,255,35.4,67,0.123,0.175,0.215,29.8,32.8,25.6,0.153,0.275,0.258,31.4
221,Wiemer, Joey,686894,MIL,SL,Slider,-1.1,-3,274,26.7,67,0.186,0.288,0.256,35.7,28.4,27.1,0.178,0.309,0.248,38.1
222,Smith, Pavin,656976,AZ,FF,4-Seamer,0.1,0,275,32.1,67,0.236,0.4,0.363,11.6,14.9,14.7,0.239,0.446,0.363,60.0
223,Betts, Mookie,605141,LAD,SL,Slider,2.4,5,214,16.2,67,0.274,0.661,0.438,30.3,22.4,21.4,0.264,0.608,0.39,40.4
224,Stephenson, Tyler,663886,CIN,SIFT,Sinker,-0.3,-1,283,22.9,67,0.311,0.443,0.374,26.8,22.4,24.2,0.243,0.353,0.299,34.8
225,Fairchild, Stuart,656413,CIN,FF,4-Seamer,1.1,2,213,30.9,67,0.264,0.509,0.402,25.7,26.9,25.4,0.263,0.541,0.406,40.5
226,Neto, Zach,687263,LAA,FF,4-Seamer,0.5,1,237,30.9,67,0.25,0.517,0.354,18.4,20.9,17.3,0.281,0.529,0.365,54.2
227,Vaughn, Andrew,683734,CWS,SL,Slider,2.7,8,273,21.6,67,0.298,0.509,0.41,35.3,13.4,12.9,0.259,0.443,0.359,39.6
228,Hoerner, Nico,663538,CHC,SIFT,Sinker,0.7,2,246,20.3,66,0.254,0.407,0.349,5.7,7.6,9.6,0.259,0.36,0.305,40.0
229,Cabrera, Oswaldo,665828,NYY,FF,4-Seamer,-1.7,-4,245,37.8,66,0.217,0.3,0.257,22.6,21.2,20.3,0.167,0.283,0.229,31.9
230,Yastrzemski, Mike,573262,SF,FF,4-Seamer,1.4,5,315,35.8,66,0.254,0.576,0.378,26.1,27.3,23.1,0.242,0.569,0.372,54.8
231,Jung, Josh,673962,TEX,SL,Slider,-2.8,-8,268,21.4,66,0.113,0.161,0.157,38.2,34.8,24.5,0.184,0.307,0.229,30.0
232,McMahon, Ryan,641857,COL,SL,Slider,0.1,0,232,16.7,66,0.224,0.397,0.317,42.2,43.9,27.4,0.162,0.321,0.263,55.2
233,Machado, Manny,592518,SD,FF,4-Seamer,-0.6,-2,303,30.3,66,0.233,0.4,0.31,19.3,18.2,14.8,0.227,0.449,0.323,56.3
234,Duran, Jarren,680776,BOS,FF,4-Seamer,-1.3,-4,320,37.1,66,0.203,0.356,0.276,24.2,31.8,21.0,0.226,0.344,0.287,41.0
235,Albies, Ozzie,645277,ATL,CH,Changeup,-0.3,-1,228,17.3,66,0.217,0.383,0.289,17.5,13.6,13.4,0.272,0.444,0.328,28.3
236,Ohtani, Shohei,660271,LAA,SL,Slider,1.3,3,244,17.5,66,0.259,0.483,0.361,38.9,25.8,22.7,0.212,0.511,0.348,41.5
237,Rojas, Josh,668942,AZ,FF,4-Seamer,-1.3,-3,223,29.3,65,0.208,0.283,0.279,23.2,26.2,25.8,0.192,0.297,0.286,38.5
238,Castro, Rodolfo,666801,PIT,FF,4-Seamer,-2.4,-5,191,24.5,65,0.22,0.407,0.286,18.8,24.6,28.1,0.21,0.39,0.285,27.3
239,Soto, Juan,665742,SD,SL,Slider,3.1,8,259,18.1,65,0.32,0.46,0.422,37.6,26.2,19.3,0.302,0.458,0.412,60.6
240,Walker, Christian,572233,AZ,SL,Slider,3.4,9,273,21.0,65,0.305,0.712,0.44,31.9,16.9,13.4,0.266,0.608,0.384,48.0
241,Senzel, Nick,669222,CIN,FF,4-Seamer,-1.7,-4,233,30.9,65,0.213,0.41,0.304,22.1,29.2,33.3,0.219,0.349,0.271,42.9
242,Joe, Connor,656582,PIT,FF,4-Seamer,-0.8,-2,262,24.4,65,0.214,0.482,0.345,18.3,18.5,16.2,0.258,0.53,0.383,50.0
243,Sánchez, Jesús,660821,MIA,FF,4-Seamer,3.1,9,277,39.9,65,0.345,0.655,0.465,30.1,23.1,17.9,0.324,0.642,0.451,42.5
244,Perez, Salvador,521692,KC,SL,Slider,0.4,1,229,21.4,65,0.213,0.475,0.302,39.0,29.2,26.0,0.22,0.499,0.321,44.2
245,Rutschman, Adley,668939,BAL,CH,Changeup,0.1,0,226,15.9,65,0.267,0.3,0.286,17.0,10.8,11.1,0.305,0.398,0.337,24.5
246,Muncy, Max,571970,LAD,FF,4-Seamer,1.1,3,286,25.6,65,0.204,0.694,0.446,24.8,30.8,24.1,0.203,0.604,0.422,51.7
247,Hernández, Teoscar,606192,SEA,FF,4-Seamer,1.6,5,315,23.5,65,0.31,0.793,0.481,30.4,40.0,23.4,0.273,0.686,0.431,68.8
248,Suárez, Eugenio,553993,SEA,SL,Slider,0.9,3,297,21.4,64,0.237,0.441,0.312,33.3,32.8,20.8,0.226,0.403,0.283,42.5
249,Guerrero Jr., Vladimir,665489,TOR,FF,4-Seamer,2.7,8,293,24.4,64,0.364,0.673,0.465,23.0,23.4,16.7,0.329,0.698,0.469,63.4
250,McCutchen, Andrew,457705,PIT,SIFT,Sinker,0.4,1,228,19.3,64,0.354,0.479,0.415,16.1,17.2,19.6,0.346,0.499,0.442,60.0
251,Bell, Josh,605137,CLE,CH,Changeup,-1.4,-4,262,23.1,64,0.153,0.22,0.204,36.1,29.7,25.7,0.185,0.257,0.231,17.5
252,Solano, Donovan,456781,MIN,FF,4-Seamer,1.8,6,321,34.6,64,0.367,0.531,0.462,19.6,18.8,12.0,0.357,0.561,0.463,51.4
253,Riley, Austin,663586,ATL,SL,Slider,-0.1,0,249,17.9,64,0.218,0.345,0.284,35.6,34.4,25.9,0.192,0.282,0.273,31.4
254,Goldschmidt, Paul,502671,STL,SL,Slider,0.2,1,331,23.4,64,0.237,0.492,0.337,32.8,28.1,16.4,0.214,0.498,0.329,41.5
255,Marcano, Tucupita,672779,PIT,FF,4-Seamer,-0.4,-1,179,31.9,64,0.25,0.417,0.313,8.7,9.4,16.2,0.318,0.514,0.377,52.7
256,Ramírez, Harold,623912,TB,FF,4-Seamer,3.4,7,194,23.7,64,0.411,0.732,0.51,25.9,17.2,19.3,0.331,0.535,0.412,58.7
257,Dubón, Mauricio,643289,HOU,FF,4-Seamer,-1.4,-3,242,28.6,64,0.328,0.475,0.366,17.9,12.5,12.3,0.293,0.414,0.318,40.7
258,Peña, Jeremy,665161,HOU,SL,Slider,0.1,0,235,20.7,64,0.246,0.41,0.3,37.7,28.1,21.2,0.215,0.302,0.247,37.2
259,Contreras, Willson,575929,STL,SIFT,Sinker,-2.1,-4,191,17.2,64,0.304,0.554,0.42,11.6,7.8,19.2,0.382,0.693,0.488,56.9
260,Suárez, Eugenio,553993,SEA,SIFT,Sinker,1.5,4,254,18.3,63,0.345,0.455,0.394,25.8,19.0,20.7,0.278,0.433,0.357,41.9
261,Díaz, Yandy,650490,TB,SL,Slider,1.3,3,217,19.2,63,0.286,0.464,0.353,22.7,25.4,23.2,0.282,0.398,0.356,48.8
262,Díaz, Elias,553869,COL,SL,Slider,2.4,5,211,20.6,63,0.35,0.683,0.437,37.3,25.4,21.9,0.317,0.566,0.381,42.2
263,Mountcastle, Ryan,663624,BAL,SL,Slider,0.6,1,212,21.9,63,0.254,0.475,0.311,31.5,17.5,18.6,0.283,0.536,0.351,44.0
264,Olson, Matt,621566,ATL,SL,Slider,0.8,2,256,16.5,63,0.214,0.536,0.353,39.6,34.9,20.8,0.247,0.592,0.388,44.1
265,Torres, Gleyber,650402,NYY,SIFT,Sinker,3.1,6,185,14.3,63,0.327,0.545,0.444,9.8,9.5,11.3,0.356,0.547,0.427,46.9
266,Sosa, Edmundo,624641,PHI,FF,4-Seamer,-1.0,-2,239,36.7,63,0.193,0.281,0.245,30.2,28.6,22.8,0.156,0.221,0.205,32.5
267,Happ, Ian,664023,CHC,CH,Changeup,1.2,3,240,16.7,63,0.327,0.436,0.375,34.3,23.8,17.2,0.236,0.341,0.305,24.4
268,Turner, Justin,457759,BOS,SIFT,Sinker,2.6,7,252,17.8,63,0.357,0.625,0.45,10.1,11.1,10.6,0.334,0.58,0.423,51.0
269,Abreu, José,547989,HOU,SIFT,Sinker,-0.9,-2,224,17.8,63,0.286,0.321,0.337,12.6,6.3,10.3,0.323,0.413,0.365,44.2
270,Freeman, Freddie,518692,LAD,SIFT,Sinker,0.8,2,211,15.9,63,0.308,0.538,0.437,11.5,3.2,4.9,0.387,0.668,0.491,52.9
271,Steer, Spencer,668715,CIN,SL,Slider,0.8,2,205,15.8,62,0.263,0.544,0.371,28.0,25.8,25.0,0.267,0.436,0.323,47.6
272,Hayes, Ke'Bryan,663647,PIT,SL,Slider,0.1,0,251,22.4,62,0.246,0.439,0.343,25.9,17.7,17.7,0.243,0.388,0.306,30.4
273,Torres, Gleyber,650402,NYY,SL,Slider,-1.9,-6,310,24.0,62,0.175,0.246,0.202,23.3,6.5,4.9,0.232,0.326,0.275,21.8
274,Turner, Justin,457759,BOS,SL,Slider,-0.9,-2,264,18.6,62,0.15,0.217,0.22,24.8,17.7,11.8,0.224,0.371,0.269,24.5
275,Abreu, José,547989,HOU,SL,Slider,-0.7,-2,236,18.8,62,0.207,0.345,0.232,35.5,25.8,21.1,0.201,0.324,0.242,35.6
276,Mateo, Jorge,622761,BAL,FF,4-Seamer,-1.8,-5,271,31.2,62,0.17,0.264,0.238,24.6,24.2,18.1,0.228,0.406,0.306,47.6
277,Díaz, Elias,553869,COL,FF,4-Seamer,0.2,1,325,31.7,62,0.25,0.313,0.338,22.2,16.1,11.2,0.298,0.438,0.395,53.8
278,Ibáñez, Andy,628451,DET,FF,4-Seamer,-0.6,-1,208,38.7,62,0.263,0.509,0.355,24.3,21.0,24.1,0.267,0.544,0.369,61.4
279,Torkelson, Spencer,679529,DET,SIFT,Sinker,-1.8,-4,224,16.8,62,0.214,0.286,0.309,11.7,16.1,16.9,0.276,0.424,0.338,52.2
280,Pasquantino, Vinnie,686469,KC,FF,4-Seamer,0.3,1,320,31.6,62,0.321,0.472,0.394,11.6,17.7,14.3,0.304,0.457,0.38,42.9
281,Dubón, Mauricio,643289,HOU,SIFT,Sinker,-2.3,-4,178,21.0,61,0.224,0.276,0.267,11.5,13.1,20.0,0.234,0.282,0.251,30.0
282,Suzuki, Seiya,673548,CHC,FF,4-Seamer,0.5,2,299,26.7,61,0.314,0.529,0.416,20.5,32.8,23.0,0.276,0.499,0.389,67.7
283,Mateo, Jorge,622761,BAL,SL,Slider,-2.9,-5,163,18.8,61,0.186,0.305,0.227,37.5,26.2,31.4,0.178,0.283,0.214,27.9
284,Margot, Manuel,622534,TB,FF,4-Seamer,-0.9,-2,267,33.5,61,0.245,0.469,0.368,13.3,6.6,7.7,0.327,0.555,0.43,56.5
285,Hernández, Teoscar,606192,SEA,SIFT,Sinker,0.0,0,241,18.0,61,0.255,0.418,0.344,18.3,16.4,15.6,0.271,0.498,0.364,44.4
286,Swanson, Dansby,621020,CHC,SL,Slider,-0.8,-2,258,19.3,61,0.231,0.308,0.308,37.0,29.5,23.4,0.18,0.275,0.271,38.2
287,Joe, Connor,656582,PIT,SIFT,Sinker,-0.6,-1,230,21.5,61,0.288,0.481,0.389,18.3,23.0,20.6,0.227,0.341,0.314,44.7
288,Hayes, Ke'Bryan,663647,PIT,SIFT,Sinker,0.1,0,223,19.9,61,0.351,0.474,0.382,12.9,14.8,25.0,0.311,0.42,0.342,58.3
289,Grichuk, Randal,545341,COL,FF,4-Seamer,-0.1,0,222,31.9,61,0.288,0.404,0.374,16.7,13.1,17.8,0.294,0.489,0.389,52.3
290,Laureano, Ramón,657656,OAK,SL,Slider,-1.0,-2,234,25.1,61,0.158,0.316,0.232,31.3,24.6,18.8,0.215,0.389,0.286,33.3
291,Contreras, Willson,575929,STL,SL,Slider,-1.0,-2,229,20.6,61,0.175,0.316,0.256,37.5,27.9,22.1,0.233,0.439,0.313,35.0
292,McNeil, Jeff,643446,NYM,SIFT,Sinker,1.8,3,173,15.9,61,0.333,0.431,0.385,7.4,4.9,12.0,0.333,0.442,0.387,38.0
293,Raley, Luke,670042,TB,FF,4-Seamer,1.3,3,227,29.4,61,0.296,0.648,0.43,34.2,27.9,25.4,0.259,0.643,0.411,51.4
294,Flores, Wilmer,527038,SF,FF,4-Seamer,-2.0,-5,250,34.3,61,0.231,0.385,0.305,10.3,14.8,12.0,0.226,0.396,0.31,28.9
295,Estrada, Thairo,642731,SF,SIFT,Sinker,0.0,0,234,21.6,61,0.368,0.439,0.379,6.5,14.8,17.6,0.301,0.357,0.315,35.4
296,Nola, Austin,543592,SD,FF,4-Seamer,-4.3,-11,247,41.4,61,0.096,0.115,0.156,13.7,19.7,15.6,0.17,0.22,0.224,34.9
297,Meneses, Joey,608841,WSH,SL,Slider,0.9,3,292,24.2,61,0.255,0.364,0.314,34.1,24.6,15.3,0.205,0.278,0.247,36.6
298,Arozarena, Randy,668227,TB,SIFT,Sinker,2.2,6,253,18.3,61,0.313,0.458,0.412,20.4,18.0,20.4,0.287,0.553,0.429,56.8
299,Adames, Willy,642715,MIL,SL,Slider,-3.0,-8,251,21.0,60,0.138,0.224,0.173,40.4,30.0,21.4,0.189,0.307,0.229,25.0
300,Chapman, Matt,656305,TOR,SL,Slider,0.0,0,251,18.6,60,0.212,0.327,0.294,37.8,40.0,27.6,0.205,0.376,0.307,57.1
301,Arozarena, Randy,668227,TB,SL,Slider,-1.3,-4,301,21.7,60,0.167,0.259,0.25,37.0,33.3,23.0,0.205,0.369,0.29,38.2
302,Volpe, Anthony,683011,NYY,SIFT,Sinker,-2.8,-5,189,16.9,60,0.216,0.333,0.306,14.5,16.7,30.3,0.252,0.357,0.329,41.5
303,Julks, Corey,667452,HOU,FF,4-Seamer,0.6,2,307,33.4,60,0.296,0.463,0.364,20.1,21.7,15.7,0.244,0.427,0.328,29.3
304,Cooper, Garrett,643265,MIA,SL,Slider,-1.4,-3,217,23.5,60,0.175,0.368,0.267,32.7,30.0,23.7,0.209,0.395,0.278,35.9
305,Bryant, Kris,592178,COL,FF,4-Seamer,0.3,1,247,31.8,60,0.283,0.472,0.382,17.7,13.3,15.4,0.285,0.523,0.384,35.6
306,Lindor, Francisco,596019,NYM,SL,Slider,-1.5,-3,221,16.2,60,0.132,0.321,0.236,29.8,31.7,22.4,0.205,0.406,0.297,40.0
307,Kelenic, Jarred,672284,SEA,SL,Slider,-0.1,0,251,21.1,60,0.236,0.473,0.362,44.9,46.7,31.8,0.219,0.383,0.294,44.4
308,Vogelbach, Daniel,596129,NYM,FF,4-Seamer,0.4,1,231,30.2,60,0.245,0.396,0.325,12.2,21.7,21.7,0.234,0.338,0.299,47.5
309,Torkelson, Spencer,679529,DET,SL,Slider,0.5,1,289,21.6,60,0.222,0.389,0.319,27.6,28.3,17.3,0.252,0.414,0.326,43.2
310,Smith, Dominic,642086,WSH,SL,Slider,-0.3,-1,220,18.0,60,0.268,0.393,0.313,24.8,11.7,9.2,0.265,0.415,0.318,20.4
311,Suzuki, Seiya,673548,CHC,SIFT,Sinker,-2.2,-5,220,19.6,60,0.212,0.327,0.308,11.1,18.3,25.6,0.293,0.388,0.35,68.3
312,Kim, Ha-Seong,673490,SD,SL,Slider,0.8,2,245,19.6,60,0.296,0.407,0.331,21.3,20.0,15.8,0.271,0.393,0.307,20.0
313,Drury, Brandon,592273,LAA,SIFT,Sinker,0.4,1,201,17.7,60,0.283,0.491,0.355,16.5,13.3,20.5,0.303,0.468,0.367,42.6
314,Volpe, Anthony,683011,NYY,SL,Slider,-1.1,-3,240,21.4,60,0.158,0.281,0.212,34.5,31.7,25.0,0.218,0.347,0.265,39.5
315,Burleson, Alec,676475,STL,FF,4-Seamer,-2.1,-3,154,27.9,59,0.17,0.415,0.277,17.4,13.6,20.5,0.258,0.559,0.368,45.7
316,Springer, George,543807,TOR,SL,Slider,-3.3,-8,255,21.2,59,0.145,0.218,0.194,34.2,23.7,18.7,0.259,0.395,0.31,34.1
317,Realmuto, J.T.,592663,PHI,SIFT,Sinker,-4.1,-7,177,17.0,59,0.185,0.259,0.266,17.6,20.3,44.4,0.215,0.354,0.282,40.5
318,Cronenworth, Jake,630105,SD,SL,Slider,-2.5,-5,199,15.2,59,0.157,0.255,0.224,25.7,22.0,14.3,0.19,0.304,0.255,32.5
319,Lowe, Brandon,664040,TB,FF,4-Seamer,2.8,7,256,30.9,59,0.298,0.574,0.451,24.6,20.3,14.5,0.27,0.644,0.445,60.0
320,Witt Jr., Bobby,677951,KC,SL,Slider,-1.3,-3,232,18.3,59,0.207,0.345,0.259,31.1,18.6,14.7,0.257,0.42,0.296,27.7
321,Arcia, Orlando,606115,ATL,FF,4-Seamer,0.0,0,262,29.3,59,0.269,0.5,0.37,26.5,20.3,15.0,0.29,0.549,0.395,62.5
322,Peralta, David,444482,LAD,FF,4-Seamer,-2.1,-5,214,30.0,59,0.263,0.368,0.293,13.3,15.3,16.1,0.311,0.408,0.324,37.5
323,Jung, Josh,673962,TEX,SIFT,Sinker,0.0,0,206,16.4,59,0.333,0.396,0.393,16.9,15.3,18.8,0.282,0.416,0.374,53.8
324,Smith, Will,669257,LAD,FF,4-Seamer,0.2,1,337,32.6,59,0.205,0.432,0.365,24.8,23.7,16.7,0.217,0.444,0.385,45.2
325,Caballero, José,676609,SEA,FF,4-Seamer,-0.2,0,224,34.7,59,0.213,0.319,0.325,14.3,20.3,20.0,0.157,0.285,0.292,25.7
326,Kiner-Falefa, Isiah,643396,NYY,FF,4-Seamer,-1.1,-3,236,37.6,59,0.189,0.34,0.266,13.5,20.3,21.1,0.294,0.487,0.365,45.2
327,Ramírez, Harold,623912,TB,SL,Slider,0.0,0,224,27.4,58,0.268,0.518,0.345,38.5,29.3,25.4,0.258,0.469,0.325,35.9
328,Jankowski, Travis,608671,TEX,FF,4-Seamer,2.1,4,204,40.9,58,0.304,0.348,0.4,10.3,12.1,17.1,0.266,0.3,0.338,27.5
329,Correa, Carlos,621043,MIN,SL,Slider,0.7,2,251,20.8,58,0.273,0.491,0.334,34.3,27.6,20.5,0.227,0.378,0.282,43.6
330,Heyward, Jason,518792,LAD,FF,4-Seamer,1.4,3,223,32.3,58,0.292,0.667,0.439,9.7,6.9,7.4,0.285,0.532,0.401,53.3
331,Rosario, Amed,642708,CLE,SIFT,Sinker,-0.9,-2,175,15.1,58,0.333,0.389,0.349,8.7,6.9,14.8,0.307,0.456,0.349,54.9
332,Thaiss, Matt,642136,LAA,FF,4-Seamer,-0.1,0,277,40.4,58,0.234,0.34,0.334,39.4,29.3,25.0,0.225,0.379,0.342,33.3
333,Taylor, Chris,621035,LAD,FF,4-Seamer,-0.6,-1,222,29.4,58,0.218,0.382,0.278,23.0,25.9,18.1,0.223,0.416,0.293,37.5
334,Urías, Ramón,602104,BAL,FF,4-Seamer,0.4,1,224,30.3,58,0.24,0.42,0.339,31.8,29.3,27.0,0.2,0.366,0.304,33.3
